0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.6179373860359192,0.7803542613983154,3.9445603761123493e-07,0.5878860950469971,0.7399416565895081,-0.016635052859783173,0.5739073753356934,0.6724966168403625,-0.02622699923813343,0.5850237607955933,0.6143715977668762,-0.03686091676354408,0.6031587719917297,0.5753045082092285,-0.04644360393285751,0.5739710927009583,0.5756306648254395,-0.013096097856760025,0.5562880635261536,0.4980090260505676,-0.027560662478208542,0.5466217994689941,0.44904235005378723,-0.036068711429834366,0.5398001670837402,0.40584301948547363,-0.04160985350608826,0.6037083268165588,0.5735675692558289,-0.017743922770023346,0.6074877977371216,0.4774116575717926,-0.034959401935338974,0.6092756390571594,0.41746893525123596,-0.04544132202863693,0.6108798980712891,0.36858734488487244,-0.05019964650273323,0.6300331354141235,0.5960610508918762,-0.024489987641572952,0.6328297257423401,0.5424900054931641,-0.0516100712120533,0.6211121082305908,0.6026005148887634,-0.05443647876381874,0.6139773726463318,0.649725615978241,-0.04836287721991539,0.6523560285568237,0.6320990324020386,-0.03218936547636986,0.6472526788711548,0.6046396493911743,-0.05453391373157501,0.6338063478469849,0.6503201127052307,-0.05345214903354645,0.6251344084739685,0.6892679333686829,-0.047043658792972565,peace
0.6179060935974121,0.7773298025131226,3.79754283130751e-07,0.5874962210655212,0.7381318211555481,-0.01617858000099659,0.5737318396568298,0.6698845624923706,-0.025187121704220772,0.5854292511940002,0.6113320589065552,-0.035204075276851654,0.6033470034599304,0.5722702741622925,-0.04424770548939705,0.5737418532371521,0.5752002596855164,-0.012872660532593727,0.5559617280960083,0.497067928314209,-0.026620155200362206,0.5464127063751221,0.44837087392807007,-0.03471790626645088,0.5394899249076843,0.40535300970077515,-0.04014677181839943,0.6030185222625732,0.572651743888855,-0.017363015562295914,0.6064137816429138,0.47618478536605835,-0.03351546451449394,0.6082190871238708,0.4170743525028229,-0.04358614981174469,0.6097500920295715,0.36876630783081055,-0.04847235232591629,0.6289273500442505,0.5945864319801331,-0.023888610303401947,0.6321358680725098,0.5385375022888184,-0.04978082329034805,0.621228039264679,0.5973367094993591,-0.05275917798280716,0.6145062446594238,0.6443038582801819,-0.04736214876174927,0.6512699127197266,0.6298940181732178,-0.03133561089634895,0.6464002132415771,0.6017365455627441,-0.05290358513593674,0.6333090662956238,0.6460431814193726,-0.052184537053108215,0.6247946619987488,0.6844788193702698,-0.046484485268592834,peace
0.6163448095321655,0.773370087146759,3.8887296227585466e-07,0.5866196155548096,0.7350896000862122,-0.01704225316643715,0.5731069445610046,0.6688514351844788,-0.026797257363796234,0.5835137963294983,0.6106143593788147,-0.03744618222117424,0.6006611585617065,0.5696187019348145,-0.046955935657024384,0.5724110007286072,0.5730358362197876,-0.013552366755902767,0.5545823574066162,0.4962654709815979,-0.02779582142829895,0.544893205165863,0.44797763228416443,-0.0361902192234993,0.5379230976104736,0.4054134488105774,-0.04172065109014511,0.6015436053276062,0.5704460740089417,-0.017716677859425545,0.6050772666931152,0.4746428430080414,-0.03441331535577774,0.6065288782119751,0.41583529114723206,-0.04460248351097107,0.6076527833938599,0.3673323690891266,-0.04944341629743576,0.62735515832901,0.5921919941902161,-0.02403463050723076,0.6306939125061035,0.5371544361114502,-0.05017726495862007,0.6196425557136536,0.596224308013916,-0.05281028524041176,0.6127935647964478,0.6426231265068054,-0.04706234484910965,0.6494576930999756,0.6275638937950134,-0.03136545047163963,0.6450698375701904,0.5982053875923157,-0.05268252640962601,0.6321709156036377,0.6426753997802734,-0.05157436430454254,0.6238079071044922,0.6808139085769653,-0.04557640478014946,peace
0.6156156063079834,0.7706872224807739,3.8500090226989414e-07,0.5856148600578308,0.7328809499740601,-0.01660931296646595,0.572147786617279,0.666170060634613,-0.025945527479052544,0.5830980539321899,0.6082516312599182,-0.036117758601903915,0.5993736982345581,0.5675147175788879,-0.04523681476712227,0.5713063478469849,0.5717951059341431,-0.013881665654480457,0.5535381436347961,0.49500471353530884,-0.027954990044236183,0.5438677668571472,0.44697242975234985,-0.03620045259594917,0.5367785692214966,0.40448057651519775,-0.041675012558698654,0.6005641222000122,0.5689529776573181,-0.01817307621240616,0.6040206551551819,0.4730595052242279,-0.03485417366027832,0.6055232286453247,0.4145517945289612,-0.04504847526550293,0.6066835522651672,0.36683088541030884,-0.04989680275321007,0.6264187097549438,0.5905942916870117,-0.024471567943692207,0.6297056674957275,0.5358760356903076,-0.05069022253155708,0.6186336278915405,0.5945224165916443,-0.053550153970718384,0.6117020845413208,0.6408817768096924,-0.048001836985349655,0.6484667062759399,0.6258671879768372,-0.031705860048532486,0.6441625952720642,0.5977299213409424,-0.05351199582219124,0.63133704662323,0.6421937942504883,-0.05273168534040451,0.6228499412536621,0.6802822351455688,-0.04690202698111534,peace
0.6149755716323853,0.7703303098678589,3.7219368209662207e-07,0.5854276418685913,0.7311391234397888,-0.015552189201116562,0.5725154876708984,0.6643052697181702,-0.024239802733063698,0.5834534168243408,0.6063665747642517,-0.033999644219875336,0.6001523733139038,0.5658990144729614,-0.04278960078954697,0.5717741250991821,0.5710269808769226,-0.011835678480565548,0.5539852380752563,0.4941346347332001,-0.02545882575213909,0.5441635847091675,0.44633379578590393,-0.03340866416692734,0.5369740128517151,0.4041403830051422,-0.038544461131095886,0.6005412936210632,0.5680115222930908,-0.01634468324482441,0.6036421656608582,0.4720132350921631,-0.032357871532440186,0.604863166809082,0.4136262834072113,-0.04216422140598297,0.6061421632766724,0.3669308125972748,-0.04660402238368988,0.6261604428291321,0.5893603563308716,-0.022862551733851433,0.6287497878074646,0.5338965058326721,-0.04872389882802963,0.6178038716316223,0.5921109914779663,-0.05155162885785103,0.6114414930343628,0.638392984867096,-0.04584532976150513,0.6482558846473694,0.6241133809089661,-0.030215436592698097,0.6431884765625,0.5951197147369385,-0.051716700196266174,0.6304284930229187,0.6400561332702637,-0.050673916935920715,0.6225104331970215,0.6789150238037109,-0.044536251574754715,peace
0.6161232590675354,0.7684770822525024,3.6618754961637023e-07,0.5857589244842529,0.7274133563041687,-0.015051104128360748,0.5732390284538269,0.6609540581703186,-0.02347761206328869,0.5846238732337952,0.603435754776001,-0.03315562382340431,0.6010802388191223,0.5627489686012268,-0.041693467646837234,0.5727759599685669,0.566890299320221,-0.00978118646889925,0.555481493473053,0.4905673563480377,-0.022740347310900688,0.5458382368087769,0.44359639286994934,-0.030713146552443504,0.5390031933784485,0.4019016623497009,-0.036030154675245285,0.6012580394744873,0.5645190477371216,-0.014451810158789158,0.6043333411216736,0.4708465039730072,-0.030111586675047874,0.6054341793060303,0.41265344619750977,-0.0405254140496254,0.6068828105926514,0.3650795817375183,-0.04570501297712326,0.6267391443252563,0.5864298939704895,-0.021159017458558083,0.6306020617485046,0.5322465896606445,-0.046111445873975754,0.6193629503250122,0.5899805426597595,-0.04900030419230461,0.6124924421310425,0.6360727548599243,-0.04368486627936363,0.6487628817558289,0.6220651268959045,-0.02876303531229496,0.645048201084137,0.5913072824478149,-0.04899565503001213,0.6323193907737732,0.6345567107200623,-0.047654688358306885,0.6239601373672485,0.6724578738212585,-0.04168098047375679,peace
0.616851806640625,0.765763521194458,3.7280193510014215e-07,0.5861948132514954,0.7239876389503479,-0.015088648535311222,0.5737083554267883,0.657382071018219,-0.023871250450611115,0.5849960446357727,0.5989847779273987,-0.03382173553109169,0.6020023822784424,0.558782160282135,-0.04265296831727028,0.5729769468307495,0.5648000240325928,-0.01149301789700985,0.5553475022315979,0.48804205656051636,-0.024995045736432076,0.5456871390342712,0.44091129302978516,-0.03327171131968498,0.5386472940444946,0.39911264181137085,-0.03881857916712761,0.6015468835830688,0.5622020959854126,-0.016151031479239464,0.6046016216278076,0.4674280881881714,-0.03194037079811096,0.6060946583747864,0.40965455770492554,-0.04218045994639397,0.6077206134796143,0.3620474934577942,-0.047352977097034454,0.6271676421165466,0.5840147733688354,-0.022743890061974525,0.6315322518348694,0.5294744968414307,-0.0473661869764328,0.6201949715614319,0.5870459675788879,-0.04993176460266113,0.613112211227417,0.6332600116729736,-0.044592443853616714,0.649150550365448,0.6199311017990112,-0.030252378433942795,0.6456189155578613,0.5895175933837891,-0.05018958821892738,0.6326450705528259,0.6319703459739685,-0.0487731508910656,0.6238359808921814,0.6696045994758606,-0.04285987839102745,peace
0.6163596510887146,0.7614170908927917,3.757259321446327e-07,0.5851329565048218,0.719372570514679,-0.014272200874984264,0.5726202726364136,0.6514580249786377,-0.022515734657645226,0.5843510031700134,0.5930144786834717,-0.03214500844478607,0.6020963788032532,0.555288553237915,-0.04075828567147255,0.5719665288925171,0.561546802520752,-0.011008433066308498,0.5541067719459534,0.4849470853805542,-0.02426968514919281,0.544083833694458,0.43769827485084534,-0.03245009109377861,0.5366820693016052,0.39616575837135315,-0.03808143362402916,0.6005066633224487,0.5592191219329834,-0.016041845083236694,0.603924036026001,0.463844895362854,-0.032026506960392,0.6053367853164673,0.40584567189216614,-0.04230885207653046,0.6067104339599609,0.3574817478656769,-0.04754141345620155,0.6262519359588623,0.5809438228607178,-0.022885886952280998,0.6309689283370972,0.5233503580093384,-0.04706993326544762,0.6197910904884338,0.5811693668365479,-0.04891747608780861,0.6124176979064941,0.6276144981384277,-0.04320492967963219,0.6485052704811096,0.617102861404419,-0.03065641224384308,0.6453936100006104,0.5847416520118713,-0.04983402043581009,0.632372260093689,0.6263642311096191,-0.047789912670850754,0.6233947277069092,0.6635826826095581,-0.04160940647125244,peace
0.6160100698471069,0.7576274871826172,3.8949264080656576e-07,0.5850406289100647,0.7164782881736755,-0.015060052275657654,0.5720827579498291,0.6513739824295044,-0.02368202991783619,0.5833762884140015,0.5912225842475891,-0.033551234751939774,0.6012336611747742,0.5523746013641357,-0.042164597660303116,0.570462703704834,0.5596637725830078,-0.01133765373378992,0.5522314310073853,0.4821779727935791,-0.024779703468084335,0.5425057411193848,0.4349585175514221,-0.033276502043008804,0.5353817939758301,0.39347490668296814,-0.03921561688184738,0.5987768173217773,0.5559691190719604,-0.01589205116033554,0.6014719605445862,0.46019119024276733,-0.03222418576478958,0.6030187010765076,0.40228307247161865,-0.04285169392824173,0.6045429110527039,0.3535773456096649,-0.04839390888810158,0.6243131160736084,0.5771214962005615,-0.022322965785861015,0.6287047266960144,0.5191528797149658,-0.046218451112508774,0.6181646585464478,0.5770913362503052,-0.0477038212120533,0.6113467216491699,0.6232951879501343,-0.04183374345302582,0.646063506603241,0.6137698888778687,-0.029836487025022507,0.643764317035675,0.5797685980796814,-0.04863821715116501,0.6311995387077332,0.6206878423690796,-0.046490710228681564,0.6225587725639343,0.6578555703163147,-0.04029594734311104,peace
0.6144562363624573,0.7537348866462708,3.730894206910307e-07,0.5839809775352478,0.713174045085907,-0.015083140693604946,0.5711604952812195,0.6468170285224915,-0.0236744973808527,0.5819398164749146,0.5875524282455444,-0.033491574227809906,0.5996425151824951,0.5485419034957886,-0.0422201082110405,0.5698552131652832,0.55628901720047,-0.011305928230285645,0.5512675046920776,0.4805366098880768,-0.024506671354174614,0.541159451007843,0.43414101004600525,-0.03261333331465721,0.5336440205574036,0.3928663730621338,-0.03823554515838623,0.5981070399284363,0.5532153844833374,-0.01586957648396492,0.6005733013153076,0.4585050344467163,-0.031764835119247437,0.6016023755073547,0.40112540125846863,-0.0421488881111145,0.6025906205177307,0.3531413972377777,-0.047579195350408554,0.6236329674720764,0.5743002891540527,-0.022331517189741135,0.627633810043335,0.5177409052848816,-0.04668746516108513,0.6170880794525146,0.5746638774871826,-0.04912662133574486,0.610200822353363,0.6201842427253723,-0.04392514005303383,0.6456412076950073,0.6098188757896423,-0.02975665032863617,0.6422696113586426,0.5778873562812805,-0.04932490363717079,0.6299628615379333,0.6200700402259827,-0.04793861508369446,0.6216133832931519,0.6574966311454773,-0.042310625314712524,peace
